312	210	4.2	0.3
365	212	5.1	0.0
415	198	6.0	1.2
153	151	5.3	1.2
58	58	4.2	1.8
108	81	3.6	2.8
33	33	2.8	3.8
0	0	2.7	3.4
0	0	2.6	2.1
0	0	2.5	1.6
0	0	2.4	2.1
0	0	2.3	4.3
0	0	2.2	2.8
0	0	2.1	2.8
0	0	2.0	2.5
0	0	1.9	2.1
0	0	1.8	4.3
0	0	1.8	1.6
0	0	1.5	1.6
0	0	1.7	1.4
1	1	1.9	1.0
27	27	2.5	1.2
82	82	3.4	0.4
34	34	3.5	1.0
53	53	3.7	2.8
63	63	3.9	3.1
378	224	5.8	3.4
371	132	7.2	1.6
281	94	8.0	1.8
174	93	8.2	1.4
23	23	7.5	0.8
0	0	6.8	2.1
0	0	6.2	5.2
0	0	5.6	8.1
0	0	5.0	5.9
0	0	4.4	5.2
0	0	3.8	2.5
0	0	2.9	1.8
0	0	2.0	0.7
0	0	1.1	0.4
0	0	0.6	0.5
0	0	0.1	1.0
0	0	-0.3	2.5
0	0	-0.7	2.8
1	1	-1.0	1.6
30	30	-0.4	1.0
70	70	0.0	0.7
127	127	0.6	1.8
131	131	0.9	0.7
100	100	0.9	0.5
398	220	2.1	0.8
324	177	2.8	0.6
217	164	2.9	0.7
109	86	2.6	0.7
4	4	1.9	0.6
0	0	1.6	1.0
0	0	1.3	0.8
0	0	1.1	0.8
0	0	0.8	0.1
0	0	0.5	0.1
0	0	0.2	0.2
0	0	0.3	0.7
0	0	0.2	0.5
0	0	0.6	0.4
0	0	-0.1	1.6
0	0	0.5	1.2
0	0	0.8	4.7
0	0	0.9	3.4
1	1	1.1	4.3
10	10	1.3	1.0
22	22	1.6	0.7
33	33	1.9	1.6
41	41	2.2	1.0
44	44	2.4	0.4
331	233	4.4	0.5
285	226	5.6	0.1
209	168	6.2	0.1
119	87	6.3	0.2
14	14	5.8	0.0
0	0	5.5	0.2
0	0	5.1	0.8
0	0	5.0	2.1
0	0	4.8	0.3
0	0	4.4	0.6
0	0	4.3	0.1
0	0	3.8	0.4
0	0	3.2	0.2
0	0	2.7	0.5
0	0	2.4	0.4
0	0	2.1	0.4
0	0	1.9	0.8
0	0	1.7	1.6
1	1	1.6	0.6
61	58	2.7	0.3
152	130	4.0	0.4
230	196	5.3	1.2
298	246	6.6	2.1
331	269	7.6	1.6
326	263	8.2	2.1
291	229	8.6	1.6
222	172	8.6	1.8
118	90	8.0	0.8
14	14	7.0	2.1
0	0	6.6	3.1
0	0	6.2	3.8
0	0	5.9	2.5
0	0	5.5	0.7
0	0	5.2	0.4
0	0	4.8	0.6
0	0	4.6	0.5
0	0	4.4	0.8
0	0	4.3	1.6
0	0	4.2	1.4
0	0	4.1	2.1
0	0	4.0	1.6
0	0	4.0	1.0
1	1	4.0	1.0
44	44	4.8	0.7
254	116	7.7	0.8
434	148	10.8	3.8
396	200	12.3	2.1
366	273	13.2	5.2
333	262	13.7	3.8
241	212	13.5	2.5
199	160	13.1	2.1
149	103	12.4	1.0
14	14	11.1	0.8
0	0	10.8	0.4
0	0	10.4	0.8
0	0	10.1	0.5
0	0	9.7	0.4
0	0	9.4	0.3
0	0	9.0	0.4
0	0	8.6	0.6
0	0	8.3	0.4
0	0	7.9	0.0
0	0	7.7	0.1
0	0	7.5	0.0
0	0	7.4	0.1
0	0	7.3	0.3
1	1	7.3	0.3
53	53	8.1	0.5
131	126	9.4	0.7
171	166	10.4	3.4
211	203	11.2	2.5
205	200	11.8	0.6
219	211	12.2	0.4
192	186	12.4	0.4
159	152	12.5	0.5
98	92	12.2	2.5
18	18	11.5	4.3
0	0	10.6	5.9
0	0	9.9	5.2
0	0	9.0	1.0
0	0	7.6	1.2
0	0	7.1	1.0
0	0	6.5	0.7
0	0	5.6	1.0
0	0	4.6	0.1
0	0	3.6	1.4
0	0	3.1	3.8
0	0	2.5	3.4
0	0	2.2	2.5
0	0	1.8	1.6
1	1	1.8	1.6
30	30	2.3	6.5
57	57	2.7	2.5
228	188	4.2	1.2
320	233	5.8	1.8
580	177	8.2	0.5
485	165	9.5	0.8
354	198	9.9	2.1
319	126	10.1	1.4
197	56	9.6	1.6
58	36	8.6	1.6
0	0	7.4	0.2
0	0	6.7	0.2
0	0	5.9	0.8
0	0	5.2	0.2
0	0	4.5	0.0
0	0	3.7	0.3
0	0	3.2	0.1
0	0	2.6	0.0
0	0	2.1	0.2
0	0	1.7	0.1
0	0	1.4	0.1
0	0	1.2	0.5
0	0	1.0	1.6
3	3	1.1	5.2
121	74	3.2	2.1
258	78	5.5	1.8
429	112	8.1	2.5
428	212	9.7	1.8
346	265	10.3	2.5
368	275	10.7	2.5
303	224	10.8	3.4
327	143	11.0	3.4
160	91	10.2	2.1
36	32	8.8	1.2
0	0	7.5	0.8
0	0	6.9	2.5
0	0	6.3	1.8
0	0	5.7	1.8
0	0	5.1	0.2
0	0	4.4	0.3
0	0	4.0	0.4
0	0	3.5	1.0
0	0	3.1	1.6
0	0	2.9	4.3
0	0	2.7	4.3
0	0	2.6	2.1
0	0	2.4	0.5
2	2	2.5	0.7
12	12	2.7	0.7
25	25	3.0	0.7
36	36	3.1	1.0
44	44	3.0	1.0
48	48	3.4	0.8
386	244	5.4	0.8
374	197	6.8	0.6
384	104	7.9	0.3
233	70	8.3	0.4
74	39	7.8	0.7
0	0	7.1	0.2
0	0	6.5	0.4
0	0	6.0	1.4
0	0	5.4	0.6
0	0	4.9	0.2
0	0	4.4	0.3
0	0	3.7	0.1
0	0	3.0	0.0
0	0	2.4	0.7
0	0	2.0	1.0
0	0	1.6	0.6
0	0	1.4	0.2
0	0	1.1	0.2
2	2	1.1	0.0
59	59	2.0	0.0
156	146	3.3	0.0
230	205	4.6	0.2
252	237	5.4	0.6
302	268	6.3	0.4
275	256	6.6	1.0
258	228	7.0	1.2
195	173	6.9	2.5
107	101	6.4	1.4
43	36	5.7	1.6
0	0	4.8	4.3
0	0	4.3	2.5
0	0	3.9	0.7
0	0	3.4	1.6
0	0	3.0	0.5
0	0	2.5	0.3
0	0	2.3	0.1
0	0	2.0	0.2
0	0	1.8	1.2
0	0	1.7	0.5
0	0	1.6	1.2
0	0	1.6	0.4
0	0	1.5	0.7
2	2	1.6	0.3
90	74	3.4	0.2
258	113	6.2	0.4
362	153	8.6	0.8
356	254	10.0	1.4
420	240	11.4	1.4
456	199	12.6	2.1
434	128	13.4	2.1
359	81	13.7	1.4
229	74	13.2	3.8
76	42	11.9	3.8
0	0	10.4	1.8
0	0	9.7	2.5
0	0	9.1	1.4
0	0	8.4	2.5
0	0	7.8	3.1
0	0	7.1	1.4
0	0	6.4	1.6
0	0	5.6	2.8
0	0	4.8	3.8
0	0	4.4	3.4
0	0	4.0	1.2
0	0	3.7	0.5
0	0	3.4	1.6
2	2	3.5	1.8
103	75	5.2	1.6
214	162	7.0	0.8
289	213	8.5	0.2
428	221	10.4	0.1
482	197	11.9	0.1
409	238	12.6	0.2
331	251	12.8	0.2
289	148	12.8	0.1
164	109	12.1	0.6
65	36	10.9	0.4
0	0	9.7	0.4
0	0	8.9	0.7
0	0	8.1	1.2
0	0	7.3	0.8
0	0	6.6	1.8
0	0	5.8	1.4
0	0	5.2	1.3
0	0	4.6	0.3
0	0	3.9	0.1
0	0	3.6	0.3
0	0	3.3	0.2
0	0	3.0	0.3
0	0	2.8	0.2
11	11	3.0	0.5
85	76	4.0	2.2
175	154	5.0	0.7
240	212	6.0	2.7
332	271	7.0	2.4
338	278	7.7	4.5
325	267	8.1	6.3
386	212	8.7	4.5
367	116	9.0	0.6
245	77	8.9	0.2
82	41	8.2	0.3
0	0	7.3	0.3
0	0	6.7	0.1
0	0	6.0	0.1
0	0	5.4	0.1
0	0	4.7	0.2
0	0	4.1	0.2
0	0	3.6	0.1
0	0	3.2	1.3
0	0	2.7	1.2
0	0	2.5	1.9
0	0	2.3	3.8
0	0	2.1	3.2
0	0	2.0	1.7
13	13	2.3	6.8
135	80	3.7	4.8
278	120	5.4	1.2
494	128	7.5	1.0
514	157	8.9	1.3
496	227	9.7	2.4
289	262	9.5	1.7
268	236	9.3	1.7
153	148	8.6	5.7
177	104	8.1	8.8
58	47	7.3	4.5
0	0	6.4	1.3
0	0	5.7	0.7
0	0	4.9	1.7
0	0	4.2	0.8
0	0	3.4	0.5
0	0	2.7	1.3
0	0	1.9	0.9
0	0	1.1	1.5
0	0	0.3	2.2
0	0	-0.2	1.0
0	0	-0.6	0.5
0	0	-0.9	1.0
0	0	-1.2	1.3
10	10	-1.1	2.4
143	93	0.6	2.4
253	131	2.1	1.2
378	167	3.6	0.5
501	155	5.1	0.3
515	176	6.1	1.3
535	128	6.9	0.9
486	113	7.4	1.3
404	81	7.5	2.7
262	64	7.0	2.2
95	41	5.9	1.3
1	1	4.7	1.3
0	0	3.9	2.2
0	0	3.1	2.4
0	0	2.4	2.2
0	0	1.6	2.4
0	0	0.8	1.3
0	0	0.3	3.2
0	0	-0.3	1.3
0	0	-0.9	0.8
0	0	-1.2	0.9
0	0	-1.6	1.3
0	0	-1.8	1.0
0	0	-2.0	1.5
11	11	-1.8	1.9
139	86	-0.1	3.8
228	171	1.2	2.7
294	236	2.3	2.9
392	289	3.5	0.8
433	259	4.4	0.5
371	275	4.8	0.7
288	235	4.8	0.9
375	148	5.1	0.9
248	59	4.9	0.5
102	45	4.1	0.2
2	2	3.0	0.2
0	0	2.5	0.0
0	0	2.0	0.2
0	0	1.5	0.8
0	0	1.0	1.5
0	0	0.5	0.9
0	0	0.2	0.3
0	0	0.0	0.5
0	0	-0.3	0.5
0	0	-0.4	1.3
0	0	-0.6	0.5
0	0	-0.7	0.3
0	0	-0.8	1.5
25	25	-0.1	0.5
105	87	0.9	0.5
315	141	2.9	0.2
329	211	4.0	0.3
59	59	3.4	0.3
380	273	4.3	0.2
458	236	5.2	0.0
417	214	5.7	0.3
200	175	5.4	0.8
19	19	4.4	1.0
7	7	3.6	0.7
0	0	2.9	0.6
0	0	2.7	1.7
0	0	2.5	3.5
0	0	2.3	2.4
0	0	2.0	4.8
0	0	1.9	9.4
0	0	1.6	3.2
0	0	1.5	1.3
0	0	1.4	0.8
0	0	1.3	0.5
0	0	1.2	1.2
0	0	1.2	0.7
0	0	1.2	2.7
3	3	1.3	1.9
15	15	1.5	1.0
117	117	2.5	0.4
273	226	4.2	1.9
359	294	5.6	2.9
395	290	6.8	4.8
323	268	7.3	5.2
380	249	7.9	6.3
249	195	8.0	4.8
124	119	7.5	1.5
44	44	6.8	0.9
0	0	6.0	0.8
0	0	5.4	0.4
0	0	4.8	1.3
0	0	4.2	1.0
0	0	3.6	2.4
0	0	3.0	1.2
0	0	2.2	0.8
0	0	1.5	0.9
0	0	0.7	3.5
0	0	0.3	0.5
0	0	-0.2	1.3
0	0	-0.4	1.0
0	0	-0.7	0.0
20	20	-0.3	0.0
176	84	1.7	0.0
325	91	3.6	0.5
442	128	5.3	3.8
525	136	6.7	4.8
574	128	7.8	3.2
557	127	8.6	2.9
485	119	8.9	2.7
376	112	8.8	1.3
234	91	8.1	3.8
90	49	6.9	4.2
1	1	5.6	11.9
0	0	4.6	6.8
0	0	3.5	6.3
0	0	2.4	1.7
0	0	1.4	1.5
0	0	0.3	1.2
0	0	-0.6	2.7
0	0	-1.6	1.3
0	0	-2.6	1.2
0	0	-3.1	0.7
0	0	-3.6	0.2
0	0	-4.0	0.0
0	0	-4.4	0.1
17	17	-4.0	0.1
152	98	-2.6	0.3
278	145	-1.1	0.1
370	207	0.1	0.3
430	248	1.1	0.6
472	258	1.9	3.5
458	251	2.4	1.3
404	225	2.6	1.9
303	219	2.4	1.9
196	118	1.8	1.5
74	59	0.9	7.8
1	1	-0.2	3.5
0	0	-0.9	2.9
0	0	-1.6	7.3
0	0	-2.3	2.9
0	0	-3.0	5.7
0	0	-3.7	6.3
0	0	-4.1	2.7
0	0	-4.5	2.2
0	0	-4.8	2.7
0	0	-5.1	1.0
0	0	-5.3	0.9
0	0	-5.4	0.2
0	0	-5.6	0.1
28	28	-4.9	0.1
216	105	-2.5	0.5
384	49	-0.2	0.1
529	54	1.9	0.1
625	61	3.6	1.7
667	65	4.9	2.4
651	64	5.8	1.7
572	57	6.2	2.2
446	50	6.1	2.2
284	46	5.3	3.2
115	37	3.9	5.2
1	1	2.3	1.3
0	0	1.5	1.0
0	0	0.7	2.9
0	0	-0.1	4.2
0	0	-0.9	1.5
0	0	-1.7	1.9
0	0	-2.4	1.2
0	0	-3.1	0.8
0	0	-3.8	1.2
0	0	-4.2	0.3
0	0	-4.5	0.3
0	0	-4.8	0.9
0	0	-5.1	2.2
32	32	-4.3	0.2
220	106	-1.8	0.1
392	49	0.5	0.2
532	54	2.6	0.6
627	61	4.3	0.9
669	65	5.6	1.2
648	63	6.5	3.8
572	57	6.8	5.2
448	50	6.7	9.4
287	46	5.8	4.8
118	37	4.4	3.5
2	2	2.7	1.9
0	0	2.4	1.9
0	0	2.1	0.6
0	0	1.8	0.3
0	0	1.5	0.2
0	0	1.2	0.1
0	0	1.2	0.1
0	0	1.2	0.4
0	0	1.2	0.2
0	0	1.2	0.1
0	0	1.3	0.2
0	0	1.3	0.3
0	0	1.3	0.3
35	32	1.9	1.2
106	102	2.9	0.1
191	176	4.2	0.1
260	242	5.4	0.0
324	275	6.6	0.1
278	265	7.2	0.0
267	255	7.6	0.1
271	255	8.0	0.1
215	201	8.1	0.1
126	123	7.8	0.1
60	58	7.2	0.4
1	1	6.4	0.1
0	0	5.8	0.3
0	0	5.3	0.3
0	0	4.5	0.5
0	0	4.3	1.2
0	0	3.8	1.0
0	0	3.1	0.6
0	0	2.4	0.4
0	0	1.7	0.4
0	0	1.4	0.8
0	0	1.0	0.4
0	0	0.8	0.6
0	0	0.7	0.7
32	32	1.1	0.4
105	102	1.9	0.4
209	185	2.8	0.1
278	247	4.1	0.5
300	278	4.8	0.9
328	302	5.5	0.3
284	269	5.8	1.7
269	253	6.0	2.9
201	192	6.0	1.0
124	121	5.6	2.2
45	45	5.0	2.2
1	1	4.3	1.5
0	0	3.7	0.4
0	0	3.2	0.9
0	0	2.6	0.9
0	0	2.0	2.9
0	0	1.5	1.7
0	0	1.1	0.4
0	0	0.7	0.1
0	0	0.3	1.0
0	0	0.0	0.5
0	0	-0.2	0.3
0	0	-0.3	0.3
0	0	-0.3	0.5
63	41	0.6	0.7
186	85	2.2	1.5
328	139	4.2	1.3
434	194	6.0	0.8
514	214	7.6	0.6
532	249	8.8	1.9
518	229	9.7	1.9
439	217	10.1	3.2
360	156	10.2	2.7
227	111	9.6	2.7
99	62	8.5	2.4
1	1	7.2	3.5
0	0	6.8	6.8
0	0	6.5	4.2
0	0	6.1	7.3
0	0	5.7	2.9
0	0	5.3	3.8
0	0	5.1	1.5
0	0	4.8	3.8
0	0	4.6	3.5
0	0	4.4	0.9
0	0	4.3	0.3
0	0	4.2	0.2
0	0	4.0	0.2
22	22	4.1	0.4
71	71	5.2	3.5
159	155	6.1	2.4
116	116	6.5	2.9
138	138	6.8	1.9
199	196	7.2	0.7
266	255	7.9	0.8
224	218	8.2	0.1
194	185	8.3	0.1
76	76	7.2	0.7
35	35	7.7	1.5
1	1	7.2	0.8
0	0	6.8	2.7
0	0	6.3	3.2
0	0	6.0	5.7
0	0	5.5	2.7
0	0	5.1	4.2
0	0	4.6	1.3
0	0	4.2	1.7
0	0	3.7	3.8
0	0	3.4	4.5
0	0	3.2	1.9
0	0	3.0	1.3
0	0	3.0	0.4
58	41	3.8	0.3
172	125	5.3	0.4
282	211	6.8	1.5
346	278	8.2	1.5
420	295	9.4	0.7
463	311	10.5	0.5
468	277	11.3	4.5
382	269	11.7	2.7
293	234	11.6	2.7
191	151	11.2	3.2
79	65	10.2	2.7
1	1	9.2	3.2
0	0	8.7	1.5
0	0	8.2	4.2
0	0	7.7	2.7
0	0	7.3	1.0
0	0	6.8	0.5
0	0	6.4	2.9
0	0	6.0	2.4
0	0	5.7	3.8
0	0	5.4	1.7
0	0	4.7	1.0
0	0	4.9	1.3
0	0	5.0	0.5
55	44	5.9	1.3
129	112	6.9	3.5
35	35	6.7	2.4
84	84	6.8	5.7
225	214	7.6	2.9
439	304	9.2	2.4
308	282	9.9	2.2
285	257	10.3	0.8
135	135	10.0	0.8
199	140	10.1	0.8
121	75	9.8	0.6
13	13	9.1	1.2
0	0	9.2	2.4
0	0	9.3	0.8
0	0	9.3	0.5
0	0	9.4	1.3
0	0	9.5	1.9
0	0	9.7	0.9
0	0	9.9	0.5
0	0	10.2	0.5
0	0	10.4	0.2
0	0	10.5	0.1
0	0	10.7	0.0
0	0	10.1	0.1
8	8	11.0	0.2
21	21	11.3	0.7
55	55	11.8	1.0
59	59	12.2	3.2
54	54	12.5	0.8
73	73	12.7	1.5
476	281	14.9	2.4
444	235	16.4	0.9
334	244	17.2	1.0
212	161	17.6	0.7
91	69	17.3	1.5
2	2	16.7	0.7
0	0	16.1	0.5
0	0	15.5	0.6
0	0	15.0	1.0
0	0	14.3	0.6
0	0	13.6	1.5
0	0	12.8	2.4
0	0	11.7	5.7
0	0	10.8	4.2
0	0	9.4	4.8
0	0	9.6	4.8
0	0	9.4	3.5
0	0	9.4	1.9
8	8	9.1	0.8
21	21	9.5	0.6
39	39	9.7	1.0
46	46	9.8	0.0
54	54	9.7	0.1
58	58	10.0	0.1
438	299	11.2	0.0
401	291	12.1	0.0
329	246	12.5	0.0
217	164	12.7	0.0
102	69	12.5	0.0
5	5	12.0	0.7
0	0	11.1	1.3
0	0	10.1	1.3
0	0	9.2	1.5
0	0	8.2	1.2
0	0	7.2	0.5
0	0	6.3	0.6
0	0	5.3	1.7
0	0	4.3	0.9
0	0	3.8	1.7
0	0	3.3	0.5
0	0	3.0	0.2
1	1	3.0	0.1
102	37	4.5	0.3
271	49	6.7	2.2
440	53	9.0	0.9
574	63	11.3	0.3
670	69	13.2	0.3
710	72	14.8	1.0
688	71	15.8	1.2
613	63	16.4	2.9
489	54	16.5	1.7
325	50	15.8	2.4
151	85	14.5	3.5
7	7	12.8	7.8
0	0	11.5	4.2
0	0	10.2	1.7
0	0	8.9	4.2
0	0	7.6	2.4
0	0	6.3	0.6
0	0	5.1	0.6
0	0	4.0	1.9
0	0	2.8	2.9
0	0	2.1	2.9
0	0	1.5	2.4
0	0	1.0	0.8
1	1	1.0	0.1
89	52	2.2	1.9
236	101	4.0	3.8
385	121	6.0	1.0
527	129	7.9	1.7
618	132	9.7	1.5
646	152	11.0	0.4
622	153	11.9	0.4
558	134	12.4	0.0
417	138	12.3	0.2
283	105	11.7	0.1
133	83	10.5	0.3
4	4	9.0	1.7
0	0	8.0	1.3
0	0	7.0	0.6
0	0	6.0	1.2
0	0	5.1	2.4
0	0	4.1	2.4
0	0	3.4	1.0
0	0	2.7	0.6
0	0	2.1	2.4
0	0	1.7	1.5
0	0	1.3	0.5
0	0	1.1	1.0
1	1	1.0	0.6
82	51	2.3	0.5
227	101	4.2	0.9
360	163	6.2	0.9
521	146	8.4	0.5
547	245	9.9	0.3
599	212	11.3	0.6
551	265	12.1	1.9
553	169	12.7	5.2
423	136	12.8	3.8
298	84	12.3	4.2
151	87	11.3	5.7
9	9	9.8	10.3
0	0	9.1	8.0
0	0	8.5	11.9
0	0	7.8	8.4
0	0	7.2	6.3
0	0	6.5	5.2
0	0	6.1	2.2
0	0	5.7	1.3
0	0	5.3	1.9
0	0	5.1	1.2
0	0	4.9	0.3
0	0	4.8	0.2
1	1	4.8	0.2
65	57	5.9	0.9
205	136	7.8	0.9
263	213	9.2	1.5
385	273	10.9	2.2
437	333	12.2	2.2
477	326	13.4	0.7
575	251	14.7	0.6
590	158	15.8	0.8
433	139	16.1	0.6
313	115	16.0	2.7
123	87	15.0	2.2
7	7	13.7	2.4
0	0	12.5	1.7
0	0	11.4	0.7
0	0	10.3	0.4
0	0	9.2	0.3
0	0	8.1	0.2
0	0	6.9	0.2
0	0	5.6	1.0
0	0	4.3	1.5
0	0	3.6	2.7
0	0	2.9	1.7
0	0	2.4	1.0
2	2	2.4	1.7
117	42	4.0	0.7
276	68	6.0	1.5
436	81	8.2	1.0
552	116	10.1	1.5
616	164	11.7	7.3
642	184	12.9	4.5
637	170	13.7	3.2
586	111	14.2	4.2
477	82	14.2	4.2
326	66	13.6	5.7
156	90	12.4	2.4
8	8	10.8	2.4
0	0	10.1	0.7
0	0	9.4	0.8
0	0	8.6	0.3
0	0	7.9	0.2
0	0	7.2	0.1
0	0	7.0	0.0
0	0	6.8	0.1
0	0	6.7	0.1
0	0	6.6	0.0
0	0	6.5	0.0
0	0	6.4	0.4
1	1	6.5	0.8
46	46	7.2	1.5
118	117	8.2	1.9
184	179	9.3	3.2
223	217	10.1	5.7
256	248	10.7	2.9
263	254	11.5	2.4
256	248	11.9	2.4
231	224	12.2	4.2
191	186	12.2	4.5
126	126	12.0	8.4
60	60	11.5	4.2
3	3	10.8	0.8
0	0	9.9	0.5
0	0	8.7	0.2
0	0	8.5	0.2
0	0	7.7	0.2
0	0	6.9	0.2
0	0	6.0	0.7
0	0	5.1	2.7
0	0	4.2	5.2
0	0	3.7	3.5
0	0	3.2	1.0
0	0	2.9	0.5
2	2	2.9	0.6
92	64	4.2	1.0
196	155	5.7	1.3
344	210	7.6	1.2
527	191	9.8	2.4
552	285	11.4	1.0
667	203	13.1	1.7
659	155	14.3	1.9
560	155	14.8	0.9
439	142	14.9	3.2
320	124	14.4	3.5
186	99	13.5	2.2
14	14	11.9	0.5
0	0	11.0	0.2
0	0	10.2	0.1
0	0	9.3	0.6
0	0	8.4	0.6
0	0	7.5	0.1
0	0	6.9	1.9
0	0	6.2	1.7
0	0	5.6	1.2
0	0	5.2	1.7
0	0	4.8	4.2
0	0	4.6	4.5
1	1	4.5	3.8
64	63	5.4	3.5
132	129	6.3	3.5
222	211	7.4	5.7
282	263	8.4	3.2
306	289	9.1	3.5
311	295	9.7	3.8
308	291	10.0	2.9
280	264	10.2	3.8
236	222	10.2	1.7
158	152	9.9	2.2
74	74	9.3	2.4
6	6	8.5	0.5
0	0	8.2	1.2
0	0	7.6	2.2
0	0	7.6	3.5
0	0	7.4	1.2
0	0	7.2	1.2
0	0	7.2	0.5
0	0	7.2	0.2
0	0	7.3	0.7
0	0	7.3	0.9
0	0	7.3	1.7
0	0	7.3	1.7
2	2	7.4	1.9
68	65	8.5	0.7
163	152	10.0	0.6
261	230	11.5	0.3
344	283	13.0	0.9
363	315	14.1	0.6
343	322	14.8	0.7
345	321	15.3	0.6
330	286	15.7	1.2
228	219	15.6	0.4
155	150	15.1	0.4
73	73	14.4	0.8
3	3	13.4	1.9
0	0	13.1	3.8
0	0	12.8	1.7
0	0	12.5	3.8
0	0	12.2	3.2
0	0	11.7	7.3
0	0	10.5	5.2
0	0	10.7	6.3
0	0	10.1	6.8
0	0	10.0	2.4
0	0	10.1	4.8
0	0	9.9	5.7
2	2	10.1	1.9
19	19	8.5	1.9
47	47	10.7	0.8
69	69	11.1	1.5
87	87	11.3	0.7
99	99	11.5	1.7
105	105	11.7	3.8
111	111	11.9	1.9
98	98	11.9	1.9
82	82	11.9	1.7
56	56	11.8	1.7
30	30	11.7	1.9
3	3	11.4	3.8
0	0	10.9	6.3
0	0	10.4	2.2
0	0	9.9	1.9
0	0	9.7	2.4
0	0	9.3	1.3
0	0	8.2	2.2
0	0	6.9	1.2
0	0	5.7	1.0
0	0	5.0	2.2
0	0	4.3	1.7
0	0	3.8	0.5
2	2	3.7	0.1
84	74	4.8	0.2
297	125	6.9	1.0
545	177	9.6	0.6
471	285	10.8	2.7
368	316	11.1	0.8
410	340	11.4	0.3
578	318	12.2	2.7
349	291	12.1	1.2
329	252	12.0	1.3
160	153	11.1	2.2
71	71	10.0	1.2
3	3	8.8	1.3
0	0	8.4	3.2
0	0	7.9	2.7
0	0	7.5	2.2
0	0	7.1	0.8
0	0	6.7	1.5
0	0	6.7	3.8
0	0	6.9	2.9
0	0	7.1	3.2
0	0	7.2	5.2
0	0	7.3	4.5
0	0	7.4	2.2
2	2	7.5	1.2
41	41	8.2	0.7
84	84	9.0	1.3
120	120	9.7	0.6
162	162	10.4	0.1
190	188	11.1	1.0
182	180	11.5	0.4
184	182	11.8	0.2
164	164	11.9	1.2
131	131	12.0	5.7
96	96	11.8	5.7
51	51	10.4	4.8
4	4	10.6	2.2
0	0	10.4	1.5
0	0	10.2	3.2
0	0	10.1	4.5
0	0	9.7	3.2
0	0	9.4	1.9
0	0	8.9	1.0
0	0	8.4	0.5
0	0	8.0	0.3
0	0	7.7	0.3
0	0	7.5	0.2
0	0	7.3	0.6
5	5	7.4	1.5
117	78	9.2	0.5
235	178	11.0	0.8
354	265	12.9	1.3
465	270	14.7	0.4
501	342	16.1	0.8
528	379	17.2	0.6
505	347	18.0	3.2
432	310	18.3	1.7
321	265	18.1	3.8
200	176	17.4	1.9
93	87	16.3	2.4
4	4	15.0	2.4
0	0	13.9	1.5
0	0	12.7	0.9
0	0	11.6	0.7
0	0	10.5	1.3
0	0	9.4	1.5
0	0	8.3	0.5
0	0	7.2	0.6
0	0	6.1	2.7
0	0	5.5	1.2
0	0	4.9	0.2
0	0	4.5	0.5
6	6	4.6	0.4
120	81	5.8	0.6
243	178	7.2	0.2
424	202	8.9	0.8
471	288	10.1	1.4
602	261	11.4	4.5
569	332	12.2	9.1
577	304	12.8	6.6
453	313	13.0	4.2
354	275	12.7	1.5
219	185	12.0	2.4
125	95	11.2	3.0
5	5	10.0	1.5
0	0	9.3	0.2
0	0	8.6	0.8
0	0	7.9	0.6
0	0	7.2	0.9
0	0	6.5	1.2
0	0	6.2	1.1
0	0	5.9	1.5
0	0	5.5	3.0
0	0	5.4	1.7
0	0	5.2	1.2
0	0	5.1	1.9
13	13	5.5	5.2
101	84	6.7	5.5
202	172	8.0	4.5
341	265	9.6	7.2
404	307	10.9	1.4
491	341	12.1	0.4
409	346	12.7	1.2
434	352	13.0	0.9
356	303	13.4	1.4
284	254	13.3	1.1
218	187	12.9	0.4
114	96	12.2	3.0
4	4	11.3	2.7
0	0	10.3	1.4
0	0	9.3	3.0
0	0	8.4	2.7
0	0	7.4	1.4
0	0	6.4	0.9
0	0	5.5	1.5
0	0	4.5	0.6
0	0	3.4	1.9
0	0	2.9	0.2
0	0	2.3	0.2
0	0	1.9	0.5
29	29	2.5	1.4
171	91	3.9	0.4
339	90	5.5	1.1
616	186	7.7	0.5
573	232	8.8	0.8
277	258	8.3	0.5
317	304	8.2	0.2
334	316	8.1	0.2
217	212	7.3	0.5
303	249	7.4	0.6
124	124	6.7	0.3
87	87	6.0	0.4
5	5	5.2	0.0
0	0	4.7	0.0
0	0	4.3	0.0
0	0	3.9	0.1
0	0	3.4	0.1
0	0	3.0	0.2
0	0	3.0	0.1
0	0	2.9	0.0
0	0	2.9	0.4
0	0	2.8	0.6
0	0	2.8	0.3
0	0	2.8	0.3
17	17	3.3	0.1
191	96	5.8	0.8
368	54	8.4	1.2
532	64	10.8	0.6
660	80	13.1	0.2
745	92	15.0	0.3
772	100	16.4	1.5
750	95	17.4	0.3
677	80	18.0	0.5
556	63	18.1	0.4
398	51	17.5	1.4
219	105	16.2	0.9
29	29	14.4	0.3
0	0	13.7	0.5
0	0	13.1	0.8
0	0	12.4	4.2
0	0	11.7	1.9
0	0	11.0	2.4
0	0	10.4	3.5
0	0	9.7	1.5
0	0	9.0	3.5
0	0	8.6	2.4
0	0	8.3	0.5
0	0	8.0	0.5
17	17	8.4	1.9
176	83	10.5	1.4
342	90	12.7	0.5
488	122	14.7	0.1
607	157	16.6	0.2
670	213	18.1	1.1
711	199	19.3	0.2
704	181	20.2	0.2
615	177	20.6	0.3
513	116	20.6	0.6
370	83	20.1	4.2
213	101	19.0	1.9
31	31	17.4	1.5
